tokens_seen,loss
40960,76.85094451904297
81920,58.64340591430664
122880,40.94454574584961
163840,35.51414108276367
204800,32.03519821166992
245760,29.907365798950195
286720,28.55097770690918
327680,27.00758171081543
368640,25.83547592163086
409600,25.226097106933594
450560,24.471220016479492
491520,23.541481018066406
532480,23.242259979248047
573440,22.22776222229004
614400,21.98987579345703
655360,21.503385543823242
696320,21.07300567626953
737280,20.590328216552734
778240,20.660009384155273
819200,19.75864028930664
860160,19.586944580078125
901120,19.11806869506836
942080,19.080167770385742
983040,18.407957077026367
1024000,18.332666397094727
1064960,17.645078659057617
1105920,17.75177574157715
1146880,17.19769287109375
1187840,17.053386688232422
1228800,16.85662841796875
1269760,16.532733917236328
1310720,16.229354858398438
1351680,15.968303680419922
1392640,15.8434419631958
1433600,15.572416305541992
1474560,15.32236099243164
1515520,15.125508308410645
1556480,14.86884593963623
1597440,14.707162857055664
1638400,14.499299049377441
1679360,14.075453758239746
1720320,14.141070365905762
1761280,13.750570297241211
1802240,13.345438957214355
1843200,13.29337215423584
1884160,13.182257652282715
1925120,13.093542098999023
1966080,12.763296127319336
2007040,12.848580360412598
2048000,12.703742027282715
2088960,12.403621673583984
2129920,12.484457015991211
2170880,12.176692008972168
2211840,11.914127349853516
2252800,12.046725273132324
2293760,11.729188919067383
2334720,11.327034950256348
2375680,11.445489883422852
2416640,11.145730972290039
2457600,11.20716667175293
2498560,11.104310989379883
2539520,10.9186429977417
2580480,10.691566467285156
2621440,10.678454399108887
2662400,10.551532745361328
2703360,10.508909225463867
2744320,10.468266487121582
2785280,10.114547729492188
2826240,10.171025276184082
2867200,9.925148010253906
2908160,10.028886795043945
2949120,9.807440757751465
2990080,9.737447738647461
3031040,9.634634017944336
3072000,9.543170928955078
3112960,9.211444854736328
3153920,9.347648620605469
3194880,9.350044250488281
3235840,9.112401962280273
3276800,9.113325119018555
3317760,8.93463134765625
3358720,8.849084854125977
3399680,8.832536697387695
3440640,8.75888442993164
3481600,8.761516571044922
3522560,8.656088829040527
3563520,8.708993911743164
3604480,8.48751449584961
3645440,8.616924285888672
3686400,8.4344482421875
3727360,8.440069198608398
3768320,8.300783157348633
3809280,8.232125282287598
3850240,8.415282249450684
3891200,8.092888832092285
3932160,8.131977081298828
3973120,8.079036712646484
4014080,7.98469877243042
4055040,8.044855117797852
4096000,8.074132919311523
4136960,7.911160469055176
4177920,7.967967987060547
4218880,7.948873043060303
4259840,7.78439474105835
4300800,7.835867404937744
4341760,7.793844223022461
4382720,7.781476020812988
4423680,7.753873825073242
4464640,7.445263862609863
4505600,7.620463848114014
4546560,7.55108118057251
4587520,7.674319744110107
4628480,7.39094877243042
4669440,7.5306477546691895
4710400,7.677761077880859
4751360,7.674444675445557
4792320,7.491734504699707
4833280,7.319024085998535
4874240,7.2832417488098145
4915200,7.119041919708252
4956160,7.274205207824707
4997120,7.245561122894287
