tokens_seen,loss
40960,71.94341278076172
81920,48.72966384887695
122880,41.90753173828125
163840,38.26996612548828
204800,35.06614685058594
245760,32.75743103027344
286720,30.79547119140625
327680,29.92416000366211
368640,28.76225471496582
409600,27.147411346435547
450560,25.47852325439453
491520,24.82660484313965
532480,23.845590591430664
573440,22.98223876953125
614400,22.085243225097656
655360,21.250646591186523
696320,20.651655197143555
737280,20.406356811523438
778240,20.030101776123047
819200,18.535978317260742
860160,18.16876220703125
901120,17.932300567626953
942080,17.52372169494629
983040,16.312761306762695
1024000,16.187660217285156
1064960,15.826983451843262
1105920,15.609187126159668
1146880,14.78177261352539
1187840,14.392437934875488
1228800,14.217696189880371
1269760,13.838253021240234
1310720,13.374236106872559
1351680,13.298630714416504
1392640,12.638440132141113
1433600,12.621697425842285
1474560,12.474493980407715
1515520,12.25705623626709
1556480,11.991374969482422
1597440,11.965901374816895
1638400,11.471378326416016
1679360,11.230566024780273
1720320,11.281128883361816
1761280,11.068767547607422
1802240,10.320679664611816
1843200,9.974061012268066
1884160,10.396710395812988
1925120,9.826567649841309
1966080,9.528570175170898
2007040,9.79456615447998
2048000,9.743298530578613
2088960,9.328750610351562
2129920,9.45534896850586
2170880,9.222063064575195
2211840,9.148724555969238
2252800,8.924661636352539
2293760,9.147924423217773
2334720,8.594613075256348
2375680,8.48483943939209
2416640,8.347450256347656
2457600,8.700335502624512
2498560,8.740830421447754
2539520,8.515408515930176
2580480,8.082337379455566
2621440,8.232685089111328
2662400,8.136737823486328
2703360,8.395444869995117
2744320,8.08831787109375
2785280,7.557470798492432
2826240,7.839169979095459
2867200,7.855172634124756
2908160,7.789196968078613
2949120,7.75809383392334
2990080,7.558544158935547
3031040,7.617838382720947
3072000,7.346330642700195
3112960,7.19590425491333
3153920,7.416184425354004
3194880,7.465902805328369
3235840,7.171184539794922
3276800,7.383448123931885
3317760,6.864615440368652
3358720,6.938374996185303
3399680,6.984452724456787
3440640,7.112948894500732
3481600,7.03963041305542
3522560,6.976596832275391
3563520,6.973243236541748
3604480,6.755330562591553
3645440,7.024932384490967
3686400,7.011350631713867
3727360,6.742433071136475
3768320,6.700100421905518
3809280,6.646335124969482
3850240,7.072765827178955
3891200,7.168138027191162
3932160,7.556840419769287
3973120,8.890216827392578
4014080,7.252841472625732
4055040,8.371716499328613
4096000,7.353672504425049
4136960,7.030182361602783
4177920,7.222311973571777
4218880,6.837080001831055
4259840,6.575353622436523
4300800,6.509644508361816
4341760,6.48245096206665
4382720,6.299577236175537
4423680,6.40138053894043
4464640,5.981772422790527
4505600,6.350836277008057
4546560,6.133577823638916
4587520,6.413372039794922
4628480,6.22501277923584
4669440,6.228240013122559
4710400,6.342946529388428
4751360,6.48845100402832
4792320,6.350822925567627
4833280,5.963547706604004
4874240,5.947281360626221
4915200,5.874903202056885
4956160,6.038276672363281
4997120,5.9708075523376465
5038080,6.009316444396973
5079040,6.041921138763428
5120000,6.305533409118652
5160960,6.008760929107666
5201920,6.029181003570557
5242880,5.9399003982543945
5283840,5.984410762786865
5324800,6.125083923339844
5365760,6.147986888885498
5406720,6.007017135620117
5447680,5.994884014129639
5488640,5.8915510177612305
5529600,5.822424411773682
5570560,5.820249557495117
5611520,5.884871006011963
5652480,6.021684169769287
5693440,5.776692867279053
5734400,5.760928153991699
5775360,6.05645227432251
5816320,5.845614433288574
5857280,5.756077289581299
5898240,5.860280513763428
5939200,5.823727607727051
5980160,5.747681617736816
6021120,5.929296493530273
6062080,5.802477836608887
6103040,5.781155109405518
6144000,5.680596828460693
6184960,5.892078876495361
6225920,5.863560676574707
6266880,5.7153706550598145
6307840,5.70134162902832
6348800,5.753479957580566
6389760,5.715166091918945
6430720,5.656061172485352
6471680,5.637843132019043
6512640,5.614193916320801
6553600,5.526736259460449
6594560,5.7127556800842285
6635520,5.6458964347839355
6676480,5.740854263305664
6717440,5.428495407104492
6758400,5.443794250488281
6799360,5.819224834442139
6840320,5.573859214782715
6881280,5.516381740570068
6922240,5.671225547790527
6963200,5.600888729095459
7004160,5.547752380371094
7045120,5.543993949890137
7086080,5.398032188415527
7127040,5.662887096405029
7168000,5.766003131866455
7208960,5.539334297180176
7249920,5.432096481323242
7290880,5.657105445861816
7331840,5.476184368133545
7372800,5.3828444480896
7413760,5.37447452545166
7454720,5.793575763702393
7495680,5.475371360778809
7536640,5.471459865570068
7577600,5.417613983154297
7618560,5.363865852355957
7659520,5.280088901519775
7700480,5.475939750671387
7741440,5.573358058929443
7782400,5.395103931427002
7823360,5.284122467041016
7864320,5.485844612121582
7905280,5.22236967086792
7946240,5.529956817626953
7987200,5.402294158935547
8028160,5.4954423904418945
8069120,5.154908180236816
8110080,5.2802557945251465
8151040,5.356356620788574
8192000,5.497941493988037
8232960,5.2820515632629395
8273920,5.194465160369873
8314880,5.325962543487549
8355840,5.2212300300598145
8396800,5.245887279510498
8437760,5.171969413757324
8478720,5.490233421325684
8519680,5.335597991943359
8560640,5.297191143035889
8601600,5.158606052398682
8642560,5.207085609436035
8683520,5.173697471618652
8724480,5.296487808227539
8765440,5.295661926269531
8806400,5.089269161224365
8847360,5.32619047164917
8888320,5.57150411605835
8929280,5.472029209136963
8970240,5.298805236816406
9011200,5.321505546569824
9052160,5.262842655181885
9093120,5.2774553298950195
9134080,5.133939266204834
9175040,5.1973419189453125
9216000,5.132864475250244
9256960,5.281683921813965
9297920,5.196894645690918
9338880,5.127818584442139
9379840,5.128439426422119
9420800,5.1455488204956055
9461760,5.292978286743164
9502720,5.333250045776367
9543680,5.265509128570557
9584640,5.12142276763916
9625600,5.121983528137207
9666560,5.277096271514893
9707520,5.244231700897217
9748480,5.169172286987305
9789440,5.105748653411865
9830400,5.27910041809082
9871360,5.162367343902588
9912320,5.111214637756348
9953280,4.948763847351074
9994240,5.067091941833496
10035200,5.147100925445557
10076160,5.322386741638184
10117120,5.1539130210876465
10158080,5.149322509765625
10199040,5.125953674316406
10240000,5.080162048339844
10280960,5.058955669403076
10321920,5.123909950256348
10362880,5.049562931060791
10403840,5.049301624298096
10444800,5.087601184844971
10485760,5.203409194946289
10526720,4.987692356109619
10567680,5.264894485473633
10608640,5.136649131774902
10649600,4.980030059814453
10690560,5.010568141937256
10731520,4.954756259918213
10772480,4.94408655166626
10813440,5.120667934417725
10854400,5.013321399688721
10895360,5.14860725402832
10936320,5.025932788848877
10977280,5.058740615844727
11018240,4.8806304931640625
11059200,4.856542110443115
11100160,5.250070571899414
11141120,5.001660346984863
11182080,5.091631889343262
11223040,5.01800012588501
11264000,4.902594566345215
11304960,5.247078895568848
11345920,4.998013496398926
11386880,5.011316776275635
11427840,4.905570983886719
11468800,5.0195393562316895
11509760,5.027978420257568
11550720,4.772189617156982
11591680,5.003809452056885
11632640,4.856231212615967
11673600,4.968696594238281
11714560,4.832911491394043
11755520,4.971834182739258
11796480,5.1305718421936035
11837440,5.071910858154297
11878400,4.923724174499512
11919360,4.841301918029785
11960320,4.922271728515625
12001280,4.939202308654785
12042240,4.9795637130737305
12083200,5.037024974822998
12124160,5.0485687255859375
12165120,4.880881309509277
12206080,5.009063720703125
12247040,4.937027454376221
12288000,4.963043212890625
12328960,4.833150386810303
12369920,4.816916465759277
12410880,4.857325553894043
12451840,4.960290908813477
12492800,4.832808971405029
12533760,4.922538757324219
12574720,4.880967140197754
12615680,4.791145324707031
12656640,4.911962985992432
12697600,4.9237165451049805
12738560,4.883219242095947
12779520,4.778806209564209
12820480,4.792494773864746
12861440,4.803582668304443
12902400,4.730180263519287
12943360,4.862296104431152
12984320,4.867156505584717
13025280,4.796079635620117
13066240,4.599514961242676
13107200,4.740177631378174
13148160,4.739852428436279
13189120,4.884767055511475
13230080,4.704345703125
13271040,4.9767560958862305
13312000,4.861977577209473
13352960,4.754441261291504
13393920,4.968153476715088
13434880,4.8554558753967285
13475840,4.872311115264893
13516800,4.6372833251953125
13557760,4.775242805480957
13598720,4.747105121612549
13639680,4.778855800628662
13680640,4.621196746826172
13721600,4.782742023468018
13762560,4.649771213531494
13803520,4.67521858215332
13844480,4.787533760070801
13885440,4.851257801055908
13926400,4.6885247230529785
13967360,4.819333076477051
14008320,4.732677459716797
14049280,4.762870788574219
14090240,4.705532550811768
14131200,4.838010787963867
14172160,4.965003967285156
14213120,4.646669387817383
14254080,4.726585865020752
14295040,4.683379650115967
14336000,4.707716941833496
14376960,4.736177921295166
14417920,4.715118885040283
14458880,4.781961917877197
14499840,4.819613456726074
14540800,4.612496376037598
14581760,4.7371392250061035
14622720,4.973779678344727
14663680,4.747738838195801
14704640,4.782296657562256
14745600,4.671593189239502
14786560,4.860653400421143
14827520,4.806160926818848
14868480,5.050726413726807
14909440,5.372984409332275
14950400,4.753407001495361
14991360,4.71243953704834
15032320,5.1341681480407715
15073280,5.363584041595459
15114240,5.2309088706970215
15155200,5.1884613037109375
15196160,4.938957691192627
15237120,4.681175231933594
15278080,4.667165279388428
15319040,4.839958667755127
15360000,4.813343524932861
15400960,4.610936164855957
15441920,4.657469272613525
15482880,4.704073429107666
15523840,4.728344440460205
15564800,4.629203796386719
15605760,4.612013816833496
15646720,4.744250774383545
15687680,4.7112956047058105
15728640,4.687791347503662
15769600,4.53497838973999
15810560,4.615123271942139
15851520,4.5075201988220215
15892480,4.793235778808594
15933440,4.6467156410217285
15974400,4.694710731506348
16015360,4.6944661140441895
16056320,4.613983154296875
16097280,4.618374824523926
16138240,4.676897048950195
16179200,4.6865925788879395
16220160,4.519779205322266
16261120,4.636220455169678
16302080,4.618767738342285
16343040,4.62207555770874
16384000,4.680377960205078
16424960,4.734419822692871
16465920,4.558867454528809
16506880,4.668211460113525
16547840,4.531851768493652
16588800,4.678210735321045
16629760,4.4794158935546875
16670720,4.62187385559082
16711680,4.585343360900879
16752640,4.491520404815674
16793600,4.617381572723389
16834560,4.680207252502441
16875520,4.468823432922363
16916480,4.50771427154541
16957440,4.606025218963623
16998400,4.696306228637695
17039360,4.615935325622559
17080320,4.667348384857178
17121280,4.574551105499268
17162240,4.479206085205078
17203200,4.676583290100098
17244160,4.647922515869141
17285120,4.536782741546631
17326080,4.500152587890625
17367040,4.550163745880127
17408000,4.6590962409973145
17448960,4.666928768157959
17489920,4.551905632019043
17530880,4.492842674255371
17571840,4.634285926818848
17612800,4.604740142822266
17653760,4.529349327087402
17694720,4.492361545562744
17735680,4.410189628601074
17776640,4.610327243804932
17817600,4.460047245025635
17858560,4.590734481811523
17899520,4.653665542602539
17940480,4.398317813873291
17981440,4.418424129486084
18022400,4.4203972816467285
18063360,4.503518104553223
18104320,4.4821343421936035
18145280,4.691160678863525
18186240,4.517251968383789
18227200,4.6148681640625
18268160,4.512063980102539
18309120,4.72828483581543
18350080,4.459051609039307
