tokens_seen,loss
40960,41.88008117675781
81920,39.04043960571289
122880,34.938472747802734
163840,30.968717575073242
204800,28.157852172851562
245760,26.285358428955078
286720,24.75193214416504
327680,23.337574005126953
368640,22.277278900146484
409600,21.60076141357422
450560,21.043479919433594
491520,20.42099380493164
532480,20.24238395690918
573440,19.55593490600586
614400,19.340654373168945
655360,18.91739273071289
696320,18.620859146118164
737280,18.202320098876953
778240,18.158803939819336
819200,17.70697784423828
860160,17.519079208374023
901120,17.299680709838867
942080,17.417802810668945
983040,16.784141540527344
1024000,16.607318878173828
1064960,16.545482635498047
1105920,16.09724998474121
1146880,15.970654487609863
1187840,15.781648635864258
1228800,15.561697006225586
1269760,15.507757186889648
1310720,15.062970161437988
1351680,14.955540657043457
1392640,15.021194458007812
1433600,14.955893516540527
1474560,14.580512046813965
1515520,14.485026359558105
1556480,14.19611644744873
1597440,13.979277610778809
1638400,14.044393539428711
1679360,13.8177490234375
1720320,13.575849533081055
1761280,13.460213661193848
1802240,13.043482780456543
1843200,13.162992477416992
1884160,13.010184288024902
1925120,13.075511932373047
1966080,12.883049964904785
2007040,12.683612823486328
2048000,12.732848167419434
2088960,12.453375816345215
2129920,12.397416114807129
2170880,12.242331504821777
2211840,12.177901268005371
2252800,12.012825965881348
2293760,11.962809562683105
2334720,11.843586921691895
2375680,11.702396392822266
2416640,11.634122848510742
2457600,11.591958999633789
2498560,11.603391647338867
2539520,11.491399765014648
2580480,11.23621940612793
2621440,11.189888000488281
2662400,11.23264217376709
2703360,11.220914840698242
2744320,11.128690719604492
2785280,10.869481086730957
2826240,10.925793647766113
2867200,10.626530647277832
2908160,10.744386672973633
2949120,10.540661811828613
2990080,10.592002868652344
3031040,10.459036827087402
3072000,10.370915412902832
3112960,10.366952896118164
3153920,10.34440803527832
3194880,10.321125984191895
3235840,10.20434284210205
3276800,10.172369956970215
3317760,9.75554084777832
3358720,9.915966033935547
3399680,9.803378105163574
3440640,9.956816673278809
3481600,9.774149894714355
3522560,9.576519012451172
3563520,9.621755599975586
3604480,9.529756546020508
3645440,9.789172172546387
3686400,9.480798721313477
3727360,9.42061710357666
3768320,9.345780372619629
3809280,9.505937576293945
3850240,9.464350700378418
3891200,9.195658683776855
3932160,9.223613739013672
3973120,9.261098861694336
4014080,9.12659740447998
4055040,9.062394142150879
4096000,9.106306076049805
4136960,9.00456428527832
4177920,8.976916313171387
4218880,8.82912540435791
4259840,8.786499977111816
4300800,8.833661079406738
4341760,8.798901557922363
4382720,8.808087348937988
4423680,8.55727767944336
4464640,8.587417602539062
4505600,8.760480880737305
4546560,8.574007034301758
4587520,8.644186019897461
4628480,8.420814514160156
4669440,8.501130104064941
4710400,8.479525566101074
4751360,8.661794662475586
4792320,8.484305381774902
4833280,8.203340530395508
4874240,8.096365928649902
4915200,8.195582389831543
4956160,8.205379486083984
