tokens_seen,loss
40960,76.89535522460938
81920,59.526573181152344
122880,40.55582046508789
163840,33.82896423339844
204800,30.39619255065918
245760,28.191848754882812
286720,26.814836502075195
327680,25.54053497314453
368640,24.34865379333496
409600,23.825254440307617
450560,23.157474517822266
491520,22.413450241088867
532480,21.84061622619629
573440,21.456117630004883
614400,20.701791763305664
655360,20.114500045776367
696320,20.00234603881836
737280,19.7744197845459
778240,19.316232681274414
819200,18.919326782226562
860160,18.59918212890625
901120,18.254011154174805
942080,17.93653106689453
983040,17.39925765991211
1024000,17.371334075927734
1064960,17.15921974182129
1105920,16.745315551757812
1146880,16.63675308227539
1187840,16.34136390686035
1228800,16.425880432128906
1269760,15.827801704406738
1310720,15.617412567138672
1351680,15.469547271728516
1392640,15.13792896270752
1433600,15.169038772583008
1474560,14.99397087097168
1515520,14.767095565795898
1556480,14.432096481323242
1597440,14.215893745422363
1638400,14.086034774780273
1679360,13.786352157592773
1720320,13.797805786132812
1761280,13.464244842529297
1802240,13.317046165466309
1843200,12.945840835571289
1884160,13.211750030517578
1925120,12.872394561767578
1966080,12.816490173339844
2007040,12.871902465820312
2048000,12.69185733795166
2088960,12.45232105255127
2129920,12.444883346557617
2170880,12.12835693359375
2211840,11.95503044128418
2252800,11.854331016540527
2293760,11.77087688446045
2334720,11.497538566589355
2375680,11.257911682128906
2416640,11.278651237487793
2457600,11.17733383178711
2498560,10.954570770263672
2539520,11.22374153137207
2580480,10.697779655456543
2621440,10.782700538635254
2662400,10.72300910949707
2703360,10.716464042663574
2744320,10.699766159057617
2785280,10.296019554138184
2826240,10.323613166809082
2867200,10.218284606933594
2908160,10.111906051635742
2949120,9.951263427734375
2990080,10.069592475891113
3031040,9.745057106018066
3072000,9.694162368774414
3112960,9.431100845336914
3153920,9.546856880187988
3194880,9.566574096679688
3235840,9.34227466583252
3276800,9.294561386108398
3317760,9.196149826049805
3358720,9.242260932922363
3399680,9.258683204650879
3440640,9.133792877197266
3481600,8.988884925842285
3522560,8.76784610748291
3563520,8.76874828338623
3604480,8.6699800491333
3645440,8.872032165527344
3686400,8.728343963623047
3727360,8.755999565124512
3768320,8.449953079223633
3809280,8.399312973022461
3850240,8.611481666564941
3891200,8.215880393981934
3932160,8.39628791809082
3973120,8.305341720581055
4014080,8.221264839172363
4055040,8.21096134185791
4096000,8.375255584716797
4136960,8.107524871826172
4177920,8.114155769348145
4218880,8.08758544921875
4259840,7.866858959197998
4300800,8.002921104431152
4341760,7.949747562408447
4382720,7.902260780334473
4423680,7.836728572845459
4464640,7.5915937423706055
4505600,7.806151866912842
4546560,7.691364288330078
4587520,7.905648708343506
4628480,7.560199737548828
4669440,7.646961212158203
4710400,7.734546661376953
4751360,7.789687156677246
4792320,7.6767683029174805
4833280,7.388811111450195
4874240,7.334963798522949
4915200,7.300604820251465
4956160,7.387740612030029
4997120,7.359615802764893
5038080,7.311826229095459
5079040,7.247832298278809
5120000,7.5362749099731445
5160960,7.253879070281982
5201920,7.171321392059326
5242880,7.120967388153076
5283840,7.120244979858398
5324800,7.3837056159973145
5365760,7.328465461730957
5406720,7.240057945251465
5447680,7.258784294128418
5488640,7.108210563659668
5529600,7.104695796966553
5570560,7.188347816467285
5611520,7.1245646476745605
5652480,7.0893073081970215
5693440,6.855088710784912
5734400,7.036981105804443
5775360,7.106187343597412
5816320,6.956650257110596
5857280,7.002562522888184
5898240,6.9363908767700195
5939200,7.036722183227539
5980160,6.9584808349609375
6021120,6.849813461303711
6062080,6.798314094543457
6103040,6.9200615882873535
6144000,6.8243632316589355
6184960,6.956727027893066
6225920,6.855803966522217
6266880,6.7052202224731445
6307840,6.776154041290283
6348800,6.7087178230285645
6389760,6.848107814788818
6430720,6.739585876464844
6471680,6.622259140014648
6512640,6.6600422859191895
6553600,6.549250602722168
6594560,6.5989203453063965
6635520,6.7164225578308105
6676480,6.716388702392578
6717440,6.459024429321289
6758400,6.535858631134033
6799360,6.804505348205566
6840320,6.5700788497924805
6881280,6.597851276397705
6922240,6.5649213790893555
6963200,6.63051176071167
7004160,6.556560516357422
7045120,6.584673881530762
7086080,6.406114101409912
7127040,6.604434967041016
7168000,6.689480781555176
7208960,6.5344743728637695
7249920,6.419877052307129
7290880,6.622095584869385
7331840,6.428680896759033
7372800,6.297596454620361
7413760,6.317978858947754
7454720,6.663904666900635
7495680,6.478765487670898
7536640,6.390440464019775
7577600,6.387219429016113
7618560,6.329877853393555
7659520,6.319528102874756
7700480,6.430580139160156
7741440,6.473658084869385
7782400,6.359928607940674
7823360,6.262585163116455
7864320,6.563014507293701
7905280,6.242609977722168
7946240,6.397434234619141
7987200,6.3840742111206055
8028160,6.367177963256836
8069120,6.075739860534668
8110080,6.2273969650268555
8151040,6.276825428009033
8192000,6.371302127838135
8232960,6.185849189758301
8273920,6.155575275421143
8314880,6.251084804534912
8355840,6.16575288772583
8396800,6.13923978805542
8437760,6.103644847869873
8478720,6.315834999084473
8519680,6.2629570960998535
8560640,6.2317938804626465
8601600,6.060945510864258
8642560,6.185712814331055
8683520,6.071506977081299
8724480,6.138400077819824
8765440,6.211844444274902
8806400,5.99537467956543
8847360,6.206871032714844
8888320,6.384731769561768
8929280,6.231841087341309
8970240,6.188204765319824
9011200,6.184230804443359
9052160,6.187167167663574
9093120,6.133338928222656
9134080,6.045398235321045
9175040,6.054925441741943
9216000,5.9893622398376465
9256960,6.098154067993164
9297920,6.099006175994873
9338880,6.045571327209473
9379840,6.015048980712891
9420800,5.98202657699585
9461760,6.156985759735107
9502720,6.209163188934326
9543680,6.165851593017578
9584640,6.036890506744385
9625600,6.047865390777588
9666560,6.15466833114624
9707520,6.100522518157959
9748480,6.085710525512695
9789440,5.967710971832275
9830400,6.124509811401367
9871360,6.128425598144531
9912320,5.970158576965332
9953280,5.796500205993652
9994240,5.936861038208008
10035200,5.939967632293701
