tokens_seen,loss
40960,99.6031265258789
81920,48.90607452392578
122880,39.95915985107422
163840,35.84982681274414
204800,32.87799072265625
245760,30.90460205078125
286720,29.233694076538086
327680,28.233613967895508
368640,27.01395034790039
409600,25.918596267700195
450560,25.0255069732666
491520,24.018274307250977
532480,23.379032135009766
573440,22.621374130249023
614400,22.211837768554688
655360,21.531024932861328
696320,21.016090393066406
737280,20.861339569091797
778240,19.774658203125
819200,19.380970001220703
860160,19.194421768188477
901120,18.77141571044922
942080,17.939668655395508
983040,17.54737091064453
1024000,17.302717208862305
1064960,16.5163631439209
1105920,16.408536911010742
1146880,16.262107849121094
1187840,15.62346363067627
1228800,15.426164627075195
1269760,15.287282943725586
1310720,14.73607349395752
1351680,14.353469848632812
1392640,13.92713737487793
1433600,13.93346881866455
1474560,13.751724243164062
1515520,13.581743240356445
1556480,13.078989028930664
1597440,13.159720420837402
1638400,12.733890533447266
1679360,12.312116622924805
1720320,12.45627212524414
1761280,11.984807968139648
1802240,11.748035430908203
1843200,11.395939826965332
1884160,11.52563762664795
1925120,11.116249084472656
1966080,10.944693565368652
2007040,11.100630760192871
2048000,10.891304016113281
2088960,10.733229637145996
2129920,10.73784065246582
2170880,10.313433647155762
2211840,10.09346866607666
2252800,10.132426261901855
2293760,10.176512718200684
2334720,9.832437515258789
2375680,9.582103729248047
2416640,9.432929992675781
2457600,9.918771743774414
2498560,9.70620346069336
2539520,9.498370170593262
2580480,9.115151405334473
2621440,9.22076416015625
2662400,9.429880142211914
2703360,9.439192771911621
2744320,9.209246635437012
2785280,8.815213203430176
2826240,8.995085716247559
2867200,8.784249305725098
2908160,9.004776000976562
2949120,8.533970832824707
2990080,8.439502716064453
3031040,8.456111907958984
3072000,8.507925033569336
3112960,8.216714859008789
3153920,8.10964298248291
3194880,8.40386962890625
3235840,8.233841896057129
3276800,8.323152542114258
3317760,8.04887866973877
3358720,7.976833343505859
3399680,7.958422660827637
3440640,7.968685626983643
3481600,7.815737247467041
3522560,7.681495666503906
3563520,7.808379650115967
3604480,7.5271806716918945
3645440,7.870573997497559
3686400,7.693305015563965
3727360,7.70067024230957
3768320,7.468908309936523
3809280,7.5374755859375
3850240,7.792006015777588
3891200,7.354865074157715
3932160,7.4594526290893555
3973120,7.312495231628418
4014080,7.436300754547119
4055040,7.285547256469727
4096000,7.429958343505859
4136960,7.152669429779053
4177920,7.221919059753418
4218880,7.226396083831787
4259840,6.939156532287598
4300800,7.064327716827393
4341760,7.2410688400268555
4382720,7.106022357940674
4423680,6.974287509918213
4464640,6.6815314292907715
4505600,6.906504154205322
4546560,6.927402019500732
4587520,7.043254852294922
4628480,6.7636332511901855
4669440,7.048599720001221
4710400,7.068547248840332
4751360,7.131134510040283
4792320,6.884008407592773
4833280,6.551764488220215
4874240,6.589739799499512
4915200,6.473799705505371
4956160,6.602362155914307
4997120,6.614843368530273
